AURKA,BRAF,FGFR1,MAP3K7,MAPK15,MKNK1,PAK1,PAK3,PDPK1,PIK3CA,RET,RPS6KB1,SRC,STK11,TTK,smiles
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,Cl.O[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]1O)[C@@H]23)OCO5
1,1,0,1,2,1,1,1,0,1,1,1,2,0,1,Cl.O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,Cl.Oc1cc2c(cc1O)C(c1ccccc1)CNCC2
1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,Cl.Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cl.[NH3+][C@@H](CSCCB(O)O)C(=O)[O-]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.c1ccc(C2CN3CCSC3=N2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.c1ccc(CC2=NCCN2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.c1ccc(Nc2ccccc2)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1
0,0,0,1,2,0,0,0,0,0,2,1,2,0,1,Cl.c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cl.c1ccc2c(CC3=NCCN3)cccc2c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl.c1ccc2c(c1)CCCC2C1=NCCN1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cl[Cs]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl[La](Cl)Cl.O.O.O.O.O.O.O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cl[Mn]Cl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cl[Te-]1(Cl)(Cl)OCCO1.[NH4+]
1,1,1,0,0,1,0,0,1,1,1,1,1,2,1,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1.O=[N+]([O-])O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1.O=[N+]([O-])O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O
1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,Clc1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1
1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1
1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clc1ccc(Cl)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Clc1ccc(N/N=C(\c2ccccc2)c2ccccn2)nc1
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1.O=P(O)(O)O
0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Clc1ccc2nsnc2c1NC1=NCCN1
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Clc1cccc(CNC2=Nc3ccccc3NC23CCNCC3)c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clc1cccc(Cl)c1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Clc1ncnc2[nH]cnc12
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,Cn1c(-c2ccccc2C(F)(F)F)nnc1C12CCC(c3noc(C4CC(F)(F)C4)n3)(CC1)CC2
0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O
1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cn1c(=O)cc(C(=O)Nc2ccc3c(c2)OCCO3)c2ccccc21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O
1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O.O=C(O)CCC(=O)O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-]
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O
1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21
1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,Cn1c([N+](=O)[O-])cnc1COC(N)=O
2,0,2,1,1,0,0,0,0,0,2,0,1,0,1,Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21
2,0,2,2,2,2,1,1,2,1,2,2,1,0,2,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c(=O)[nH]ncc2c34)cn1
2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,Cn1cc(-c2cc(Oc3cc(F)c(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)ccn2)cn1
2,0,2,1,2,0,0,0,1,1,2,1,2,0,1,Cn1cc(-c2cc3c(-c4ccc(CNC(=O)c5noc(C(C)(C)C)n5)c(F)c4)ncnc3[nH]2)cn1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Cn1cc(-c2ccc3ncc(Cc4ccc5ncccc5c4)n3n2)cn1
1,0,1,0,2,0,0,0,1,1,1,1,1,1,1,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1
1,2,0,0,1,0,0,0,1,0,1,1,0,0,1,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cn1cc(/C=C/C(=O)c2cccc(F)c2)cc1/C=C/C(=O)NO
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21
0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,Cn1cc(C2=C(c3cccc(N)c3)C(=O)NC2=O)c2ccccc21
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
2,1,1,1,1,1,0,1,1,1,2,1,2,1,1,Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21
0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cn1cc[nH]c1=S
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cn1ccc(=O)n(C)c1=O
2,2,2,0,1,0,0,0,0,0,2,1,2,0,0,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cn1cnc(N)c2ncnc1-2
1,0,1,1,2,1,0,0,1,1,1,1,1,1,2,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,Cn1cncc1C[C@H](NC(=O)CCN)C(=O)O
0,1,1,0,0,0,0,0,1,1,2,1,0,0,1,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cn1nc(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Cn1nccc1-c1cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n(-c2cccc(C(F)(F)F)c2)c1
1,2,1,1,2,0,1,1,1,1,1,1,1,1,2,Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,Cn1nnc(-c2ccc3c(c2)[nH]c2nc(Cc4ccccc4)nc(N[C@H]4CC[C@H](N)CC4)c23)n1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cn1nnc2c(C(N)=O)ncn2c1=O
1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1.[Na+]
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Cn1sc(=O)n(Cc2ccccc2)c1=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FC(F)(F)C(Cl)Br
1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,FC(F)(F)Oc1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FC(F)(F)Oc1ccc2[nH]c(-c3ccc(OCCOCCOc4ccc(-c5nc6cc(OC(F)(F)F)ccc6[nH]5)nc4)cn3)nc2c1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,FC(F)(F)c1ccc(Nc2nc3cc(Oc4ccnc(-c5ncc(C(F)(F)F)[nH]5)c4)ccc3[nH]2)cc1
1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,FC(F)F.N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O.O=C(O)C(F)(F)F.O=CO
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,F[Ti](F)(F)F
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,Fc1cc(F)c2c(c1)[C@H]1C=CC[C@H]1C(c1cccnc1)N2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Fc1ccc(Cn2c(Cl)nc3ccccc32)cc1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fc1ccc(Nc2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)nc(N3CCOCC3)n2)cc1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)c2sc(CN3CCN(CC4CC4)CC3)cc2n1
2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,Fc1ccc2c(/C=C/c3nnn[nH]3)c[nH]c2c1
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,IC12CC3CC(CC(C3)C1)C2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,N#C/C(=C/c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12
0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N#C/C(=C\c1ccc(O)cc1)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#C/C(=C\c1cn(-c2ccccc2)c2ccccc12)C(=O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#C/C(C(=O)c1ccc(Cl)cc1Cl)=C1\NC(=O)c2ccccc2N1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#C/C=C1/C=C[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,N#C/N=C(\NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#CC(C#N)=Cc1ccc(O)c(O)c1
0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl
1,2,1,0,1,0,0,0,1,1,1,1,1,0,1,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1
1,1,1,1,0,0,0,1,1,1,2,1,1,2,1,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1
1,0,1,1,1,1,1,1,1,1,1,2,1,0,0,N#CCCN.N#CCCN.O=C(O)/C=C/C(=O)O
0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,N#CC[C@@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#CCc1c[nH]c2ccccc12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#CS[Na]
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,N#CSc1cc(SC#N)c(N)nc1N
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2.O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
0,0,0,1,2,1,0,0,1,1,1,0,0,1,1,N#Cc1c(N)nc(NC2CC2)nc1N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1
0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F.O=C(O)/C=C\C(=O)O
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N#Cc1cc(N2CCC(C(=O)N3N=CC[C@H]3c3cc(F)cc(F)c3)CC2)ncn1
0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1.NC(CO)(CO)CO.NC(CO)(CO)CO
2,2,2,2,0,0,2,2,1,0,2,1,2,2,1,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2[nH]1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,N#Cc1ccc(-c2c(-c3ncn[nH]3)sc(N3CCOCC3)c2C#N)c(F)c1
1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,N#Cc1ccc(COC[C@H]2O[C@@H](n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1
1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1
1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N#Cc1ccc2ncnc(NCCc3ccccc3)c2c1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1
2,0,2,2,2,1,1,1,2,1,2,1,1,1,1,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,N#Cc1ncccn1
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,N.N.O=C([O-])C1(C(=O)[O-])CCC1.[Pt+2]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N.S=C(S)N1CCCC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/N=c1\[nH][nH]/c(=N\N)c2ccccc12.O=S(=O)(O)O
1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,N=C(CCl)NCCC[C@H](NC(=O)c1ccccc1)C(N)=O.O=C(O)C(F)(F)F
0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,N=C(N)NCCCC(=O)O
0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,N=C(N)NCCCC(N)C(=O)O
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,N=C(N)NCCCCN.O=S(=O)(O)O
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O
0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,N=C(N)NCCCC[C@H](N)C(=O)O
0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O.O=C(O)C(F)(F)F
0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)O
0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,N=C(N)NCCC[C@H](N)C(=O)O
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,N=C(N)NCCN1CCCCCCC1.N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,N=C(N)NS(=O)(=O)c1ccc(N)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1
0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,N=C1NC(=O)/C(=C/c2ccc(O)cc2)S1
